"Courses deleted successfully","Курстар сәтті жойылды"
"Courses in this Program","Осы Бағдарламадағы курстар"
"Courses must be completed in order. You can only start the next course after completing the previous one.","Курстарды ретімен аяқтау керек. Келесі курсты алдыңғы курсты аяқтағаннан кейін ғана бастауға болады."
"Cover Image","Мұқаба суреті"
"Cover image option","Мұқаба кескіні опциясы"
"Create","Жасау"
"Create a batch","Пакет жасаңыз"
"Create a Course","Курс құру"
"Create a course","Курс құру"
"Create a Live Class","Live Class жасаңыз"
"Create a live class","Тікелей класс жасаңыз"
"Create an Assignment","Тапсырма жасау"
"Create and manage reusable email templates for your notifications.","Хабарландыруларыңыз үшін қайта пайдалануға болатын электрондық пошта үлгілерін жасаңыз және басқарыңыз."
"Create Certificate","Сертификат жасау"
"Create channel","Арна жасау"
"Create chapter","Тарау құру"
"Create Course","Курс құру"
"Create New","Жаңа жасау"
"Create Program","Бағдарлама құру"
"Create Programming Exercise","Бағдарламалау жаттығуын құру"
"Create workspace","Жұмыс кеңістігін жасау"
"Create your first batch","Бірінші топтамаңызды жасаңыз"
"Create your first course","Бірінші курсыңызды жасаңыз"
"Create your first quiz","Бірінші викторинаңызды жасаңыз"
"Created","Құрылды"
"Creating a batch","Пакет құру"
"Creating a course","Курс құру"
"Currency","Валюта"
"Currency is required for {0}.","{0} үшін валюта қажет."
"Current Lesson","Ағымдағы сабақ"
"Current Streak","Ағымдағы жолақ"
"Curriculum","Оқу бағдарламасы"
"Custom Certificate Templates","Теңшелетін сертификат үлгілері"
"Custom HTML","Арнаулы HTML"
"Custom Script (JavaScript)","Арнаулы сценарий (JavaScript)"
"Custom Signup Content","Теңшелетін тіркелу мазмұны"
"Customer Academy","Тұтынушылар академиясы"
"Customisations","Баптаулар"
"Cut","Кесу"
"Cyan","Көгілдір"
"Dashboard","Бақылау тақтасы"
"Data Import","Деректерді импорттау"
"data must be an object","деректер объект болуы керек"
"Date","Күн"
"Date:","Күні:"
"Day","Күн"
"day ago","күн бұрын"
"day streak","күндік жол"
"days","күндер"
"days ago","күн бұрын"
"Dear","Құрметті"
"Dear ","Құрметті "
"Dear {{ member_name }},\n\nYou have been enrolled in our upcoming batch {{ batch_name }}.\n\nThanks,\nFrappe Learning","Құрметті {{ member_name }},\n\nСіз {{ batch_name }} алдағы топтамасына тіркелдіңіз.\n\nРахмет,\nFrappe Learning"
"Dear {{ member_name }},\n\nYou have been enrolled in our upcoming batch {{ batch_name }}.\n\nThanks,\nYU-LMS","Құрметті {{ member_name }},\n\nСіз {{ batch_name }} алдағы топтамасына тіркелдіңіз.\n\nРахмет,\nYU-LMS"
"Deduct marks for incorrect answers.","Дұрыс емес жауаптар үшін бағаларды шегеріңіз."
"Default Currency","Әдепкі валюта"
"Default Inbox","Әдепкі кіріс жәшігі"
"Default Incoming","Әдепкі кіріс"
"Default Outgoing","Әдепкі шығыс"
"Default Sending","Әдепкі жіберу"
"Default Sending & Inbox","Әдепкі Жіберу және Кіріс жәшігі"
"Degree Type","Диплом түрі"
"Delete","Жою"
"Delete batch","Топтаманы жою"
"Delete Chapter","тарауды жою"
"Delete Course","Курсты жою"
"Delete exercise","Жаттығуды жою"
"Delete mapping","Карталауды жою"
"Delete Program","Бағдарламаны жою"
"Delete program","Бағдарламаны жою"
"Delete quiz","Викторинаны жою"
"Delete selected courses","Таңдалған курстарды жою"
"Delete slot","Слотты жою"
"Delete this category?","Осы санатты жою қажет пе?"
"Delete this chapter?","Осы тарауды жою керек пе?"
"Delete this coupon?","Осы купонды жою қажет пе?"
"Delete this lesson?","Бұл сабақты жою керек пе?"
"Delete this quiz?","Бұл сұрақты жою керек пе?"
"Delete user","Пайдаланушыны жою"
"Delete {0}?","{0} жою керек пе?"
"Deleting quizzes…","Викториналар жойылуда…"
"Deleting the course will also delete all its chapters and lessons. Are you sure you want to delete this course?","Курсты жою оның барлық тараулары мен сабақтарын да жояды. Бұл курсты шынымен жойғыңыз келе ме?"
"Deleting these exercises will permanently remove them from the system, along with all associated submissions. This action is irreversible. Are you sure you want to proceed?","Бұл жаттығуларды жою оларды барлық байланысты жіберулермен бірге жүйеден біржола жояды. Бұл әрекет қайтымсыз. Жалғастырғыңыз келетініне сенімдісіз бе?"
